id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion
1137135659171422208,Miller,neoliberalit,"#Liberalismo económico, #capitalismo, trabajar, ahorrar e #invertir. La riqueza se reparte cuando es creada todos los días.",3864,307,Fri Jun 07 23:14:02 +0000 2019
260267255,JorgeCardenas,cardenasjorgee,ESTE ES MI MURO PARA DECIR LO QUE ME DA LA GANA. GRACIAS POR SU COMPRENSIÓN.,75916,1133,Thu Mar 03 14:57:21 +0000 2011
876703253228126208,PΛƬӨ 🇪🇸,ElPatoSpain,"Miro siempre por la mirilla antes de abrir la puerta. El futuro nos pertenece.

Explorador y 'fontanero'.

De la Región de Murcia.",22747,15714,Mon Jun 19 07:28:38 +0000 2017
1203198218,Devinn Smart,Iamdevinnsmart,Hampton University Alum,14078,3110,Thu Feb 21 06:18:30 +0000 2013
27038703,Libertad Digital,libertaddigital,Noticias y opinión en la red. Escúchanos en @esRadio y léenos también en @libre_mercado @ChicRevista @LoDeCultura,249677,599,Fri Mar 27 16:27:05 +0000 2009
48976307,Iván Espinosa de los Monteros,ivanedlm,"Portavoz en el Congreso y Vice Secretario de Exteriores de @vox_es. También en Clubhouse, Parler, Gab, Facebook, Instagram, Telegram: @ivanedlm",332748,3865,Sat Jun 20 10:27:05 +0000 2009
2201623465,VOX 🇪🇸,vox_es,Únete a nuestro canal de Telegram: https://t.co/rSJuzS2l9N No te pierdas nuestros vídeos YouTube: https://t.co/XzhOhBkkvC,446851,1292,Mon Nov 18 16:55:11 +0000 2013
207998639,Roberto Granda,RobertoGranda6,"Periodista y guionista. Presidente del @clubdeviernes
Artículos: https://t.co/ojDAULlWJt",4257,432,Tue Oct 26 12:51:02 +0000 2010
1561887312,Diego Giacomini,GiacoDiego,"Liberal radical. Estado enemigo. Asesor Empresas, Bancos, Profesor de Grado y Post Grado. Economista. Titular UB. Adjunto UBA. Especializado en moneda.",148900,323,Tue Jul 02 01:38:03 +0000 2013
4278430372,Winston Friedman,CalixtoLiber,Liberal cada día más libertario,17371,415,Wed Nov 25 21:17:10 +0000 2015
106195197,Ricardo de J. Castiblanco Bedoya,rijecas,"Por mi Patria y la democracia, hasta la vida misma. Juré defender mi bandera hasta el último aliento de mi existencia.",9510,8892,Mon Jan 18 20:07:47 +0000 2010
1114700305428635648,Ernesto Oliva Torres,ernestounpacu1,,2642,226,Sun Apr 07 01:23:57 +0000 2019
1174762620781518855,Silletero Humillado,HumilladosMed,Silleteros de Medellín humillados por su alcalde.,643,32,Thu Sep 19 19:10:23 +0000 2019
1317339948,Silvia M. Rossbach,batach10,"A staunch supporter of the rule of law, freedom and justice. I believe education can transform a nation.",903,655,Sat Mar 30 23:25:33 +0000 2013
141998493,Roque Arismendy J.,roquearismendy,"Diputado de la Asamblea de Antioquia 2020-2023 por el @CeDemocratico, exAlcalde de San Vicente Ferrer. Líder del Oriente Antioqueño. #AntioquiaMiPasión 💚",5762,5108,Sun May 09 16:57:48 +0000 2010
84195118,Ibéyise Pacheco,ibepacheco,Periodista y escritora venezolana. Ciudadana de la libertad. https://t.co/aqtLpm8Svj,2043943,1798,Thu Oct 22 00:03:50 +0000 2009
16312001,Drug Policy Alliance,DrugPolicyOrg,"The nation's leading organization promoting drug policies that are grounded in science, compassion, health & human rights. Executive Director: @kassandra_fred.",97875,2059,Tue Sep 16 15:33:13 +0000 2008
1148638311847780352,MarcoRubioCuba,MarcoRubioCuba,Senador de E.E.U.U. @SenRubioPress en twitter,9619,160,Tue Jul 09 17:01:29 +0000 2019
858120066,Denis Mukwege,DenisMukwege,"Chirurgien Gynécologue; fondateur & médecin directeur de Hôpital Panzi, président de @PanziFoundation @PanziUSA, Prix Sakharov 2014, Prix Nobel de la Paix 2018",195890,108,Tue Oct 02 14:17:07 +0000 2012
1485250614,Abraham Jiménez Enoa,JimenezEnoa,Periodista. Columnista en @postopinion_es (@washingtonpost) y @Gatopardocom.,19257,456,Wed Jun 05 15:14:50 +0000 2013
770781940341288960,Rudy W. Giuliani,RudyGiuliani,Listen to the Common Sense podcast through the link below or on your audio podcast apps. 🇺🇸,1142468,417,Wed Aug 31 00:35:10 +0000 2016
12609292,Open Society Foundations,OpenSociety,We work to build vibrant and inclusive democracies whose governments are accountable to their citizens. Community guidelines: https://t.co/S1XoVe9f3c,589246,5334,Wed Jan 23 19:43:44 +0000 2008
273399645,Netafim Corporate,NetafimCorp,Netafim is the global leader in precision irrigation for a sustainable future.,5147,313,Mon Mar 28 12:25:26 +0000 2011
1345273008,Verv,verv_inc,"We make best apps to make your body and mind work in perfect harmony! 
Check out our new Verv App!",29410,93,Thu Apr 11 21:02:19 +0000 2013
1184221022,Daniel A. Monroy C,DaniAlejandroM,"Abogado, profesor, investigador en Análisis Económico del Derecho. Me gustan los retratos en blanco y (en) negro.
Opiniones personales",7020,1486,Sat Feb 16 00:48:37 +0000 2013
1672087218,Derek Myers,DerekMyers,"EIC @SVGalerts, contributor @LBC // @KYgov Colonel // FOIA nerd // Fmr. TV GM, @Local12, and Sheriff's spokesman // Reruns @CourtTV // ❤️ belongs to a 🚔",2543,1036,Thu Aug 15 03:35:46 +0000 2013
852294843011346432,Guatemala Inmortal,Guate_Inmortal_,"#libertadGT - Por una Guatemala Libre, Soberana e Independiente",13548,1349,Wed Apr 12 22:58:20 +0000 2017
19037811,David Hart,dhartEsq,"US-based lawyer, 30 yrs exp. in immigration law
Fluent: Spanish, French, Portuguese
Director https://t.co/VilG5W5Fxf
Direct EB5 $550,000 https://t.co/EUiKbfNOZC",83808,259,Thu Jan 15 20:38:04 +0000 2009
1009137094130917376,infanciaexterminada,exterminada,memes,6877,112,Tue Jun 19 18:13:26 +0000 2018
76863747,Eduardo Bittar,Eduardo_Bittar,Venezolano buscando la Libertad de mi nación🇻🇪 Coordinador General de @Rumbo_Libertad Sígueme en todas mis redes en el siguiente link,73269,801,Thu Sep 24 05:20:51 +0000 2009
300886324,Israel en Español,IsraelinSpanish,La Cuenta Oficial de Twitter del Estado de Israel en Español,107914,266,Wed May 18 14:34:21 +0000 2011
1125098742334545925,Jaime Bayly,BaylyOficial,"Página oficial del programa de entrevistas ""Bayly"", de lunes a viernes, 9:00 a 10:30 p.m. (hora de Miami), por el Canal Mega TV",38361,27,Sun May 05 18:03:38 +0000 2019
18266688,Tom Fitton,TomFitton,"President, Judicial Watch. (These are my personal views only!) NEW BOOK: A Republic Under Assault: https://t.co/S0oL7Z0oI2
https://t.co/g13e9b34ga",1157622,3207,Sat Dec 20 14:32:44 +0000 2008
2417586104,Sebastian Gorka DrG,SebGorka,DoD Presidential Appointee 🔴 Host #AMERICAFIRST & The Gorka Reality Check 🔴 https://t.co/Hot8xkCumn 🔴 Get THE WAR FOR AMERICA’S SOUL https://t.co/vxL0eUegyI,1096637,4976,Sat Mar 29 15:31:11 +0000 2014
858010830079758336,El Expediente,EIExpedienteCol,"Dirige: @GustavoRugeles https://t.co/weHVwLUx7c
 #Telegram: https://t.co/3Sb7GsB2Dq",59280,598,Fri Apr 28 17:31:37 +0000 2017
1597352947,Camilo Silva,CamiloSilvaJ,Cofundador y Gerente de @ValoraAnalitik | https://t.co/AZgcX4rxMz | Servicio de información #premium para quienes toman decisiones!,18058,3410,Tue Jul 16 02:36:39 +0000 2013
822215673812119553,The White House 45 Archived,WhiteHouse45,"This is an archive of a Trump Administration account, maintained by the National Archives and Records Administration.",25916651,11,Thu Jan 19 22:54:27 +0000 2017
878956220,Arias Inocente,AriasInocente,"#AriasInocente - Los comentarios realizados en esta cuenta, son opiniones de los seguidores de Andrés Felipe Arias",7048,552,Sat Oct 13 23:55:10 +0000 2012
373466005,Arturo Damm Arnal,ArturoDammArnal,"Economista, filósofo. Liberal. Profesor universitario. Periodista. Conferencista. Colaborador de @LaRazon_mx y @asuntoskpitales.",51007,53,Wed Sep 14 16:39:53 +0000 2011
2835472005,FEVCOL Víctimas Farc,Fevcol,Federación Colombiana de Víctimas de Las Farc. Aquí estamos las Víctimas que las Farc quieren ocultar en Colombia y el exterior. Regístrese con nosotros...,1602,82,Fri Oct 17 20:50:40 +0000 2014
545570443,Los que Faltan,losquefaltan,"Asociación Nacional de Secuestrados y Desaparecidos de Colombia. Para lograr la paz, exigimos que haya verdad, esperamos justicia y reparación.",2072,179,Thu Apr 05 00:53:50 +0000 2012
376428148,LasVocesdelSecuestroTV,VocesSecuestro,"Un espacio para que las víctimas del secuestro le reclamen a los secuestradores @partidofarc y Eln que ahora son figuras públicas, por todos que desaparecieron.",10261,832,Mon Sep 19 21:34:00 +0000 2011
91882544,Dinesh D'Souza,DineshDSouza,"I am an author, filmmaker, and host of the Dinesh D'Souza Podcast.

Subscribe:  https://t.co/hXjh7J5oW9",1811162,5490,Sun Nov 22 22:32:41 +0000 2009
166751745,Ryan Fournier,RyanAFournier,"Founder, Students for Trump / Ephesians 4:32 📧 press@ryanfournier.com / $DOGE",943848,249374,Wed Jul 14 22:44:56 +0000 2010
248113252,Omar Navarro,RealOmarNavarro,R - 🇺🇸Running against Maxine Waters - 2022 - Small Business Owner - Press & Business inquiries OmarNavarro@ProtonMail.com.,222012,35132,Sun Feb 06 08:19:25 +0000 2011
18166778,Rep. Jim Jordan,Jim_Jordan,Proudly serving Ohio's beautiful Fourth District. Ranking Member on @JudiciaryGOP. Fighting to #DoWhatWeSaid,2129164,3800,Tue Dec 16 17:20:24 +0000 2008
37601149,Paul Kagame,PaulKagame,"President of the Republic of Rwanda, write to: paulkagame@gov.rw",2461666,200,Mon May 04 05:16:24 +0000 2009
126955629,Yoweri K Museveni,KagutaMuseveni,President of the Republic of Uganda,2321018,26,Sat Mar 27 15:08:09 +0000 2010
3631772357,Arde Eventos,ardeventos,"Definimos nuestro trabajo en la Irreverencia Creativa Estratégica. Expertos en desarrollo de estrategias de mercadeo 360º. Eventos, ATL, marketing experiencial.",149,622,Sat Sep 12 13:51:25 +0000 2015
363253547,Antonella Marty,AntonellaMarty,Directora CLA @AtlasNetwork | Autora de #ElManualLiberal @EdicionesDeusto | Senior Fellow @TheAtlasSociety y @FundacionFIL | #Libertadas en @ElEspanolCom,151285,378,Sat Aug 27 19:52:06 +0000 2011
249821836,Felipe Quintero,FelipQuintero,Presentador y periodista judicial de @noticiasRCN amo la profesión y la lectura. opiniones son personales no corporativas. instagram: @pipequinterooficial,3672,1217,Wed Feb 09 21:16:57 +0000 2011
175483420,SEBASTIAN CAICEDO,JUSECALO,Actor-Empresario-Ambientalista-Futbolero🇨🇴🔛TODOS LOS EXTREMOS SON MALOS🔛,219958,1643,Fri Aug 06 18:48:43 +0000 2010
1094881364887986177,Reform UK,reformparty_uk,Formerly The Brexit Party. It's Time for Reform.,219602,81,Mon Feb 11 08:50:34 +0000 2019
707231479047315456,PeterSweden,PeterSweden7,"I'm Peter Imanuelsen | Swedish journalist | Political commentator | Supporter of freedom, kindness and liberty |",168146,294,Tue Mar 08 15:48:19 +0000 2016
19017675,Nigel Farage,Nigel_Farage,Watch Farage on @GBNEWS. Mon-Thurs at 7pm.,1615503,491,Thu Jan 15 10:37:07 +0000 2009
2196442651,Fernando Londoño Hoyos,FlondonoHoyos,"Exministro y periodista, director de La Hora de La Verdad, Colombiano apasionado.",57627,61,Fri Nov 15 18:41:08 +0000 2013
475446267,Ricardo Mendez Ruiz,RMendezRuiz,Incluido en la lista Engel por defender a nuestros veteranos🎖. Empresario. Activista de ultra derecha. Pdte de la Fundación Contra el Terrorismo (FCT).🇬🇹🇬🇹,20298,2951,Fri Jan 27 02:18:38 +0000 2012
804739897303121922,Liga ProPatria,LigaProPatria,,2171,551,Fri Dec 02 17:31:57 +0000 2016
786584404185395200,Impunity Observer,ObserveImpunity,"The Impunity Observer provides insights into the Northern Triangle, a region pivotal in the fight against illegal immigration to the United States.",853,314,Thu Oct 13 15:08:30 +0000 2016
1223004296,Steve Hecht,shecht6,"Businessman, writer, editor at large @ObserveImpunity, film producer",1485,315,Tue Feb 26 21:31:14 +0000 2013
157882693,Faustino Asprilla,TinoasprillaH,Mi equipo se llama CLUB ATLETICO FAUSTINO ASPRILLA. @CondonesTino instagram @eltinoasprilla AsprillaFaustinoH@gmail.com,810102,317,Mon Jun 21 04:28:06 +0000 2010
93681558,Santiago Valencia G.,sanvalgo,Senador (2018 - 2022) Representante(2014-2018) Centro Democrático. Antioquia. PD: ignoro insultos.,28040,2739,Mon Nov 30 18:09:40 +0000 2009
72627916,Carla Angola TV,carlaangola,Multimedia Journalist @evtvmiami IG: @carlaangola @bycarlaangola Fb: https://t.co/d5Qvyn2l0q… carlaangolarodriguez@gmail.com 📩,2717077,2550,Tue Sep 08 18:34:00 +0000 2009
67806312,Maria Lourdes Afiuni,mariafiuni,"Jueza Secuestrada en cadena nacional el 10/ 12/ 2009, por aplicar Resolución de la ONU a favor de un Preso Político y condenada a 5 años en juicio amañado.",308649,1257,Sat Aug 22 03:47:56 +0000 2009
55558616,Iván Simonovis,Simonovis,Investigador Criminal. Ex Preso politico venezolano 2004-2019. Ex Comisionado Especial de Seguridad e Inteligencia del gobierno interino de #Venezuela,679541,5303,Fri Jul 10 13:20:21 +0000 2009
67185837,Antonia Cassil,marcasil,"Ciudadana Colombiana
Defensora de la Democracia - Anticomunista.
Amiga del orden y la justicia, enemiga de la corrupción.",1253,387,Thu Aug 20 01:20:19 +0000 2009
2353605901,Ronna McDaniel,GOPChairwoman,"@GOP Chairwoman | Wife, mother of two",965234,2532,Thu Feb 20 18:05:28 +0000 2014
432895323,Lindsey Graham,LindseyGrahamSC,The official Twitter feed for United States Senator Lindsey Graham.,1998474,2046,Fri Dec 09 22:21:03 +0000 2011
111933542,Arturo Pérez-Reverte,perezreverte,"Cofundador de @zendalibros. Mis últimos libros son Una historia de España, Sidi y Línea de fuego.
https://t.co/6pYA1BmMgB",2277528,1037,Sat Feb 06 17:07:33 +0000 2010
323022597,Vicente Taiano,VicenteTaianoEC,Tío de Isabella y Victoria.,24550,614,Fri Jun 24 03:48:59 +0000 2011
253207105,Nancy Sáenz,NancySaenz_,Periodista @unisabana. Especialista CRM  @URosario. MA. Ciencia Política. MA. Estudios Internacionales  @Uniandes. Libros: 1.Víctimas falsas(...) https://t.co/cR1elVogGT Emboscada,1945,1104,Wed Feb 16 19:38:22 +0000 2011
2364388706,Prensa María Corina,PrensaMCM,Equipo de prensa de María Corina Machado (@mariacorinaya) / @ventevenezuela,144234,1122,Thu Feb 27 16:21:25 +0000 2014
204283675,Daniel Raisbeck,DanielRaisbeck,"Amicum proba, hostem scito.",23962,4022,Mon Oct 18 10:55:24 +0000 2010
95494483,Josias Fiesco,josiasfiesco,#BogotáSeLevanta #SíAUBER,13812,663,Tue Dec 08 20:21:19 +0000 2009
258470874,Santiago 🇦🇷💙,psurtubi,"LA VIDA ES BELLA NO, AL #POPULISMO-SÍ, A LA #REPUBLICA #BASTA DE #PERONISMO LAS MALVINAS SON ARGENTINAS #Familia 
LA GRIETA ES MORAL #NoFueron30Mil Investigador",17006,18245,Sun Feb 27 20:07:43 +0000 2011
566581934,Mauricio Rojas,MauricioRojasmr,Doctor en Historia Económica. Profesor Asociado Universidad de Lund y UDD. Ex-miembro del parlamento (Suecia). Ex-ministro de las Culturas (Chile). Escritor.,49968,15,Sun Apr 29 19:04:25 +0000 2012
773203965198667777,Lorena Murcia,lorenzmurcia,"Activista de Derechos humanos, justicia, verdad y seguridad para las víctimas del conflicto. 


instagram   @lorenzmurcia",27087,675,Tue Sep 06 16:59:25 +0000 2016
213769894,José Jaime Uscátegui,jjUscategui,Representante a la Cámara por Bogotá - Centro Democrático | Orgulloso hijo del General Uscátegui,25504,5887,Tue Nov 09 19:13:54 +0000 2010
44505153,LowerMyBills,LowerMyBills,Simplify your tough financial decisions.,24229,223,Thu Jun 04 00:52:41 +0000 2009
457981102,Javierhalamadrid,Javierito321,"Humorista, Músico, hago videos en Youtube, Facebook e Instagram",379107,42,Sun Jan 08 01:44:26 +0000 2012
863527548,Steve Hanke,steve_hanke,Economist @JohnsHopkins | Sr Fellow & Director #TroubledCurrencies Project @CatoInstitute | @NRO | FX & Commodity Trader | Reagan White House | Views are my own,349992,6818,Fri Oct 05 19:10:03 +0000 2012
295427640,Republicano,AbgJoangel28,Abogado y de derecha. #AbajoElComunismo,14319,5626,Mon May 09 00:50:36 +0000 2011
18247062,Judicial Watch ⚖️,JudicialWatch,"A conservative non-partisan educational foundation promoting transparency, accountability, & integrity in government. Follow us on FB & Instagram: judicialwatch",1637151,1781,Fri Dec 19 18:04:57 +0000 2008
2908170952,Diamond and Silk®,DiamondandSilk,"""We've Moved To https://t.co/v2pjMiKr8c""
President Donald J Trump's Most Loyal Supporters, Host of Crystal Clear, Newsmax, D&S-The Podcast & Best Selling Authors ""UPRISING""",1298998,46,Sat Dec 06 18:49:06 +0000 2014
184590625,Pacho Santos,PachoSantosC,Pacho Santos.  De regreso al periodismo. Exmbajador de Colombia en USA 2018-2021. Vicepresidente de Colombia 2002-2010. Periodista y columnista 1984-2002.,598949,604,Sun Aug 29 23:53:27 +0000 2010
2349006565,VOX Noticias 🇪🇸,voxnoticias_es,"Perfil oficial de información de @vox_es | Libertad, identidad, soberanía, familia, valores, justicia y democracia | #EspañaSiempre",34964,2070,Mon Feb 17 20:00:37 +0000 2014
885838630928994304,Jacob Rees-Mogg,Jacob_Rees_Mogg,Conservative MP for North East Somerset.  Lord President of the Council and Leader of the House of Commons.,433849,402,Fri Jul 14 12:29:22 +0000 2017
388555493,Condoleezza Rice,CondoleezzaRice,"Director of the @HooverInst. 66th Secretary of State, author, professor, pianist, golfer, and football fan. Working to build a better world.",258895,13,Mon Oct 10 23:16:53 +0000 2011
40762752,Daniel Lara Farías 🏳️‍🌈,DLaraF,Ciudadano venezolano exiliado en Alemania | Comunicador independiente | Hier in Deutschland sind wir frei 🇩🇪 | Mi opinión es mía y de nadie más,159712,5895,Sun May 17 23:38:40 +0000 2009
126966274,Zaid Hamid,ZaidZamanHamid,"A veteran of Soviet-Afghan war, presently National Security Analyst & founding Consultant BrassTacks - The  Advanced Threat Analysis Think Tank.",340286,0,Sat Mar 27 15:49:30 +0000 2010
4020276615,Javier Milei,JMilei,Economista,459055,1138,Thu Oct 22 23:47:47 +0000 2015
2349409579,Leonard Reyes,leonline2000,"Historia+#Geopolítica | #RealPolitik #CognitioIgnitioRebellium | #SystemsThinking ProWest | #SistemasComplejos | Defensa, PT, #OSINT, Warfare (no en ese orden)",62928,1849,Tue Feb 18 02:25:37 +0000 2014
82664640,Juan C. Sosa Azpúrua,jcsosazpurua,Escritor/Profesor/Abogado/Harvard Law/ UCAB Leyes & Letras /Autor: Cicatriz; La muerte tiene muchos rostros / Coautor: ABC del Petróleo y la Energía🇻🇪🇪🇸🇪🇺,350486,17605,Thu Oct 15 17:16:59 +0000 2009
105945224,Francisco,Proctologo,Diligente caballero en busca de darle un guitarrazo a Pepe trueno!,93937,15607,Mon Jan 18 01:06:18 +0000 2010
112005594,Jose Toro Hardy,josetorohardy,Economista.,614411,684,Sat Feb 06 23:06:47 +0000 2010
3130928453,CUBADECIDE,CUBADECIDE,Iniciativa ciudadana,26451,6622,Wed Apr 01 00:36:41 +0000 2015
961002152582885377,Margaret Thatcher,MrsMThatcher,Conservative.,68697,0,Tue Feb 06 22:22:22 +0000 2018
2661645776,México Libertario 🐍,Mex_Libertario,"Creemos en la libertad individual, la propiedad privada,la responsabilidad personal y la no agresión. https://t.co/5Zt5NR4IiF Cuenta a cargo de @victorhbecerra",25684,774,Sun Jul 20 04:09:54 +0000 2014
1079776144524754944,Nikki Haley,NikkiHaley,Former U.S. Ambassador to the UN. 116th Governor of South Carolina. Founder of @standamericanow. @ClemsonUniv Tiger. Proud American 🇺🇸.,694133,668,Mon Dec 31 16:27:48 +0000 2018
745600340,HumanProgress.org,HumanProgress,A @CatoInstitute project. Buy our book: https://t.co/z8WkcV230t,120926,724,Wed Aug 08 17:24:29 +0000 2012
270839361,Matteo Salvini,matteosalvinimi,Leader della Lega #primagliitaliani 🇮🇹,1412565,2039,Wed Mar 23 10:32:56 +0000 2011
217749896,Marine Le Pen,MLP_officiel,Présidente du @RNational_off | Député,2617388,3270,Sat Nov 20 12:23:03 +0000 2010
1583865109,Imam of Peace🕊,Imamofpeace,"Peace Advocate. Imam, (Ordained 2010).",800992,67582,Wed Jul 10 19:25:28 +0000 2013
931286316,#ThePersistence,ScottPresler,I helped defeat Hillary & organized the Baltimore cleanup. Not stopping for a gosh dang second. Telegram: https://t.co/3YVmcWAXgh,840098,30588,Wed Nov 07 05:23:07 +0000 2012
730771151354535936,El Límite Del Bien,ellimitedelbien,"Videos, críticas, fotos, disfrutemos y reflexionemos juntos.",187376,0,Thu May 12 14:46:34 +0000 2016
636716670,Iván Carrino,ivancarrino,"Mg. Economía. Escritor, conferencista, profesor. Titular @ICYAsociados. Subdirector de la Maestría en Economía y Cs. Políticas ESEADE. El mercado es un proceso.",85985,326,Mon Jul 16 02:34:29 +0000 2012
50675591,Diego Molano Aponte,Diego_Molano,"Ministro de Defensa, ex director de Presidencia de la República (Dapre). Exconcejal de Bogotá , exdirector de Fundación Bavaria, ICBF y Acción Social.",99703,1237,Thu Jun 25 15:27:43 +0000 2009
801229285843472384,Juliana Palacio,julipalacioc,,37399,289,Wed Nov 23 01:02:02 +0000 2016
22703645,Tucker Carlson,TuckerCarlson,"Host of ""Tucker Carlson Tonight"", weeknights at 8 PM ET @FoxNews. My new book is out now at https://t.co/EXHy6K8vLS  Re-tweets are emphatic endorsements.",4628737,96,Wed Mar 04 00:03:12 +0000 2009
306389855,Rick Scott,ScottforFlorida,"Senator from Florida, @nrsc Chairman, Grandpa, Father, Husband, 45th Governor of Florida, Navy Vet, Businessman. #LetsGetToWork",148374,16,Fri May 27 20:03:02 +0000 2011
74756085,Eduardo Bolsonaro🇧🇷,BolsonaroSP,"Deputado Federal mais votado da história do Brasil (1.843.735) em seu segundo mandato por SÃO PAULO, Policial Federal, Advogado e 3º filho de Jair Bolsonaro🇧🇷",2164064,726,Wed Sep 16 15:25:13 +0000 2009
3060125596,Darya Safai MP,SafaiDarya,Member of the Belgian Parliament (Member of the Defence Committee + Committee on Foreign Affairs) / Women’s rights activist/Dentist,27227,479,Tue Feb 24 20:10:01 +0000 2015
214114587,Lorent Saleh,LORENT_SALEH,"Creo en los DD.HH.
Premio Sájarov del Parlamento Europeo 2017. Medalla de honor del Senado de Francia 2019 y Senado de Chile 2019
Contraterrorismo @Georgetown",149002,2093,Wed Nov 10 16:11:42 +0000 2010
28191953,ABC Digital,ABCDigital,"ABC Digital, el diario digital con mayor cantidad de visitas del Paraguay. Noticias nacionales, internacionales, deportes, espectáculos y más.",1067871,110,Wed Apr 01 20:49:43 +0000 2009
895347487233462272,Saving America,SavingAmerica4U,"US Army Vet, MAGA Meetup Coordinator Houston Texas.

You can follow my uncensored account on GETTR at
https://t.co/15fLyNbvgy",23054,6828,Wed Aug 09 18:14:10 +0000 2017
3439292716,okdiario.com,okdiario,Vienen a por nosotros ¡Apóyanos! https://t.co/sEka5QWEzr,328463,393,Tue Aug 25 14:59:51 +0000 2015
1452353106,Noticias para patriotas,DerechaNews,Clasificación de noticias: 🟢 Positiva. 🟡 Peligrosa. 🔴 Grave. ⚫️ Muy grave. ⚪️ Noticia por la Paz.,24997,8652,Thu May 23 19:48:32 +0000 2013
95009536,Aparicio Caicedo C.,AparicioCaicedo,Consejero de Gobierno de @LassoGuillermo #GobiernoDelEncuentro. Trabajando para alcanzar un @EcuadorLibre. @CefpeU,26232,6275,Sun Dec 06 14:40:35 +0000 2009
15513604,FOX & friends,foxandfriends,America's #1 cable morning news show,1207045,1054,Mon Jul 21 10:50:09 +0000 2008
15416505,Gov. Mike Huckabee,GovMikeHuckabee,"Hosts “Huckabee"" on TBN Sat 8/11pm ET, Sun9pm ET;Fox News contributor, author, Fmr AR Gov, Bass Guitarist, grandfather of 7 cutest kids in world!",1671806,567,Sun Jul 13 17:09:21 +0000 2008
37535548,Walid Phares,WalidPhares,"Foreign Policy expert, Co-Secretary General of the Transatlantic Parliamentary Group. Media analyst, advisor, professor, author.",62118,122,Sun May 03 23:44:57 +0000 2009
913131817,Lenín Moreno,Lenin,"Esposo, padre, abuelo y Expresidente de la República del Ecuador 2017 - 2021, con la certeza de que el poder es un ejercicio de humildad y servicio.",1084634,42,Mon Oct 29 19:54:52 +0000 2012
142919253,Cesar Coll 🇨🇴 🇪🇸 🇺🇸 🇮🇱,cecollm,"@CeDemocratico @AlvaroUribeVel 💯  - VOX @vox_es🟢

DIOS FAMILIA & PATRIA.


Dip. en Derecho Político.",16148,12587,Wed May 12 02:57:41 +0000 2010
216881337,Senator Rand Paul,RandPaul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",3324610,524,Wed Nov 17 23:52:35 +0000 2010
328691962,Maurício Costa,MauricioCostaRS,Ser considerado chato e ultrapassado pelos jovens da minha idade é motivo de orgulho. Fundador do @EuSouMBC e apresentador do @Saia_da_Caverna. Deus Vult!,113782,656,Sun Jul 03 21:13:50 +0000 2011
213051585,Senado de la República 🇨🇴,SenadoGovCo,Cuenta oficial del Senado de la República de Colombia. Presidente del Congreso Juan Diego Gómez Jiménez @juandiegogj @soyconservador,428654,166,Sun Nov 07 20:45:19 +0000 2010
3406938525,thebradfordfile,thebradfordfile,liberal hypocrisy is a disease,250162,1207,Fri Aug 07 09:28:17 +0000 2015
241993704,Luis del Pino,ldpsincomplejos,Director del programa de tertulia política Sin Complejos en esRadio. Puedes encontrarme en Patreon en: https://t.co/5eg8OPZJI1,274688,3721,Sun Jan 23 17:39:14 +0000 2011
1631318172,Masculinismo Argentina,masculinismoar,Cuenta argentina que busca exponer las problemáticas de los hombres en la sociedad. #Existen víctimas hombres y niños,5349,4198,Mon Jul 29 21:55:35 +0000 2013
966397134038847488,Turn Right,somosturnright,"Información, opinión y un poco de sarcasmo. 

::::ACÁ CUESTIONAMOS TODO::::

IG: somosturnright
YT: Turn Right 
FB: Turn Right",9486,93,Wed Feb 21 19:40:06 +0000 2018
303168830,Cayetana Alvarez de Toledo,cayetanaAT,"Por una España de ciudadanos Libres e Iguales, ahora diputada por Barcelona del @GPPopular en el @Congreso_Es.",388949,662,Sun May 22 12:14:20 +0000 2011
799166299,Jorge Ugueto,jorgeugueto1971,"""Galería de personajes célebres""; https://t.co/YUuzyQorrG Instagram y Parler @jorgeugueto https://t.co/V9SZ9HXnj2",24690,1119,Sun Sep 02 22:33:30 +0000 2012
514524361,Iván Cancino,CancinoAbog,"Papá, esposo de la más hermosa mujer, columnista y abogado.",113275,2289,Sun Mar 04 16:45:45 +0000 2012
1192927333,@Johanalindacol💪💪🇨🇴🇨🇴🇨🇴🇲🇽🇲🇽🇲🇽🥰,Johanajjcol,Uribista 100% Santandereana y Firme Todo el Tiempo 🇨🇴🇨🇴💪💪🌹🌹❤️❤️😍,9970,10549,Mon Feb 18 11:43:15 +0000 2013
87659574,Cristina Seguí,CristinaSegui_,Anticomunista. Antifeminista. @EstadoDAlarmaTV #CSEGUÍ. Autora de #LaMafiaFeminista de @BHLegens . Articulista en @DeDerechasC,185599,998,Thu Nov 05 10:40:16 +0000 2009
28587919,The Cain Gang,THEHermanCain,"Official Twitter for Team Cain.  Formerly run by Herman Cain, now supervised by his team and family.  The mission continues.",459043,9987,Fri Apr 03 15:42:24 +0000 2009
16966331,DIARIO DE CUBA,diariodecuba,Lee hoy la Cuba de mañana. También puedes seguir nuestra cuenta @DDC_recomienda.,37812,1397,Sat Oct 25 13:21:31 +0000 2008
169686021,ye,kanyewest,,30604181,211,Thu Jul 22 23:00:05 +0000 2010
